m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.45614035087719296,0.18421052631578946,1.0,1.0,1.0,0.9210526315789473,fga-eps-mds-2024.1-MeasureSoftGram-Service,07-30-2024-22-27-19,24066,0.5413157894736842,0.9605263157894737,0.2706578947368421,0.48026315789473684,0.7509210526315789
0.45614035087719296,0.18421052631578946,1.0,1.0,1.0,0.9210526315789473,fga-eps-mds-2024.1-MeasureSoftGram-Service,07-31-2024-21-22-02,24066,0.5413157894736842,0.9605263157894737,0.2706578947368421,0.48026315789473684,0.7509210526315789
0.45614035087719296,0.18421052631578946,1.0,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,07-31-2024-21-51-31,24093,0.5413157894736842,0.956140350877193,0.2706578947368421,0.4780701754385965,0.7487280701754386
0.45614035087719296,0.19298245614035087,1.0,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,07-31-2024-21-54-22,24108,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.19298245614035087,1.0,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-01-2024-01-51-08,24108,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.19298245614035087,1.0,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-02-2024-02-18-46,24108,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-02-2024-03-13-00,24439,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-02-2024-03-25-59,24443,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-03-2024-00-52-48,24443,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-21-2024-20-54-31,24443,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-21-2024-22-18-23,24443,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-21-2024-23-25-06,24443,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-22-2024-17-50-40,24443,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-22-2024-21-39-58,24431,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,08-23-2024-14-24-18,24419,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.45614035087719296,0.20175438596491227,0.9912280701754386,1.0,1.0,0.9122807017543859,fga-eps-mds-2024.1-MeasureSoftGram-Service,09-03-2024-11-00-30,24416,0.5442105263157895,0.956140350877193,0.27210526315789474,0.4780701754385965,0.7501754385964912
0.8823529411764706,0.11764705882352941,1.0,0.0,0.0,0.8235294117647058,fga-eps-mds-2024.1-MeasureSoftGram-CLI,07-29-2024-02-17-38,4591,0.66,0.4117647058823529,0.33,0.20588235294117646,0.5358823529411765
0.8888888888888888,0.1111111111111111,1.0,0.0,0.0,0.8333333333333334,fga-eps-mds-2024.1-MeasureSoftGram-CLI,07-29-2024-02-23-43,4954,0.66,0.4166666666666667,0.33,0.20833333333333334,0.5383333333333333
0.8947368421052632,0.10526315789473684,1.0,0.0,0.0,0.8421052631578947,fga-eps-mds-2024.1-MeasureSoftGram-CLI,07-29-2024-02-53-27,5829,0.66,0.42105263157894735,0.33,0.21052631578947367,0.5405263157894737
0.8947368421052632,0.10526315789473684,1.0,0.0,0.0,0.8421052631578947,fga-eps-mds-2024.1-MeasureSoftGram-CLI,07-29-2024-03-51-01,5904,0.66,0.42105263157894735,0.33,0.21052631578947367,0.5405263157894737
0.8947368421052632,0.10526315789473684,1.0,0.0,0.0,0.8421052631578947,fga-eps-mds-2024.1-MeasureSoftGram-CLI,08-01-2024-02-02-28,5970,0.66,0.42105263157894735,0.33,0.21052631578947367,0.5405263157894737
